EXAMPLE_ID,FAMILY,CUT,TRUTH,naive_top1,naive_correct,trigram_top1,trigram_correct,raw_lstm_top1,raw_lstm_correct,gpt_top1,gpt_correct,dual_ensemble_top1,dual_ensemble_correct,ensemble3_top1,ensemble3_correct,ensemble_plain_top1,ensemble_plain_correct,trigram_top5,raw_lstm_top5,dual_ensemble_top5,ensemble3_top5,ensemble_plain_top5
val_0226_f80,igbt,80,OPEN PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|MEASURE PASSIVATION THICKNESS|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY|METAL ETCH DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|THERMAL OXIDATION
val_0227_f60,igbt,60,SOFT BAKE,DEVELOP PHOTORESIST,0,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|STRIP RESIST|STRIP PHOTORESIST,SOFT BAKE|SPIN COAT PHOTORESIST|ALIGN MASK LEVEL 5|HF DIP|MEASURE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE VIA CD|BREAKDOWN VOLTAGE TEST,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|ALIGN MASK LEVEL 3
val_0227_f80,igbt,80,DEPOSIT PASSIVATION LAYER,DEVELOP PHOTORESIST,0,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER,1,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|THERMAL OXIDATION,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY
val_0228_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|CLEAN AFTER FIELD ETCH|DEPOSIT BARRIER METAL|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN PAD OPENING|CLEAN AFTER POLY ETCH|CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER METAL ETCH
val_0228_f80,mosfet,80,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|ETCH WET BACKSIDE|EXPOSE LITHO LEVEL 3,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0229_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|DEPOSIT BARRIER METAL|MEASURE VIA CD|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN PAD OPENING|CLEAN AFTER METAL ETCH|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|VIA ETCH
val_0229_f80,mosfet,80,PASSIVATION ETCH PAD OPENING,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH PAD OPENING,1,PASSIVATION ETCH PAD OPENING,1,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|PATTERN INSPECTION LEVEL 1|METAL PATTERN INSPECTION,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0230_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|DEPOSIT BARRIER METAL|MEASURE VIA CD|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER METAL ETCH|CLEAN PAD OPENING|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|VIA ETCH
val_0230_f80,mosfet,80,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|OXIDE ETCH DRY,STRIP PHOTORESIST|PASSIVATION ETCH|CLEAN PAD OPENING|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0231_f60,igbt,60,MEASURE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE PLANARITY,1,MEASURE SURFACE PLANARITY,0,MEASURE PLANARITY,1,MEASURE SURFACE PLANARITY,0,MEASURE PLANARITY,1,MEASURE PLANARITY,1,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|EPITAXIAL DEPOSITION|MEASURE DEVICE PARAMETER,MEASURE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0231_f80,igbt,80,MEASURE PASSIVATION THICKNESS,DEVELOP PHOTORESIST,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|CURE PASSIVATION|BACKSIDE METALLIZATION PREP,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|CURE PASSIVATION|DEPOSIT PASSIVATION
val_0232_f60,igbt,60,MEASURE SURFACE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE SURFACE PLANARITY,1,MEASURE PLANARITY,0,MEASURE SURFACE PLANARITY,1,MEASURE PLANARITY,0,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|SPIN COAT PHOTORESIST|CURE PASSIVATION,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0232_f80,igbt,80,DEPOSIT PASSIVATION,DEVELOP PHOTORESIST,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH,0,MEASURE LINE WIDTH|DEPOSIT PASSIVATION|DEPOSIT PASSIVATION LAYER|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|DEPOSIT BARRIER METAL|MEASURE VIA CD,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|CLEAN AFTER METAL ETCH|CURE PASSIVATION,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|CLEAN AFTER METAL ETCH|PASSIVATION ETCH,MEASURE LINE WIDTH|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|CLEAN AFTER METAL ETCH|CURE PASSIVATION
val_0233_f60,ic,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|DEPOSIT BARRIER METAL|MEASURE VIA CD|STRIP RESIST|CLEAN AFTER POLY ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER ETCH|CLEAN PAD OPENING|CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|STRIP RESIST|DEPOSIT BARRIER METAL
val_0233_f80,ic,80,OPEN BOND PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,0,OPEN BOND PAD WINDOW,1,OPEN BOND PAD WINDOW,1,OPEN BOND PAD WINDOW,1,OPEN PAD WINDOW,0,OPEN PAD WINDOW,0,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN BOND PAD WINDOW|OPEN PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN BOND PAD WINDOW|OPEN PAD WINDOW|OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|METAL ETCH DRY,OPEN PAD WINDOW|PAD WINDOW LITHO|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|THERMAL OXIDATION
val_0234_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|DEPOSIT BARRIER METAL|STRIP RESIST|MEASURE VIA CD|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER METAL ETCH|CLEAN AFTER POLY ETCH|CLEAN PAD OPENING,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER METAL ETCH
val_0234_f80,mosfet,80,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP RESIST,0,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|OXIDE ETCH DRY,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0235_f60,igbt,60,MEASURE SURFACE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY,1,MEASURE PLANARITY,0,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY,1,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC,MEASURE SURFACE PLANARITY|MEASURE PLANARITY|SPIN COAT PHOTORESIST|CMP INTERLAYER DIELECTRIC|CMP DIELECTRIC,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|CURE PASSIVATION|SPIN COAT PHOTORESIST,MEASURE SURFACE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0235_f80,igbt,80,MEASURE PASSIVATION QUALITY,DEVELOP PHOTORESIST,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION QUALITY,1,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|CURE PASSIVATION|BACKSIDE METALLIZATION PREP,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|CURE PASSIVATION|DEPOSIT PASSIVATION
val_0236_f60,ic,60,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP PHOTORESIST,1,STRIP RESIST,0,STRIP RESIST,0,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|VIA ETCH|DIELECTRIC ETCH VIA,STRIP RESIST|CLEAN AFTER VIA ETCH|VIA ETCH|ETCH WET BACKSIDE|EXPOSE LITHO LEVEL 3,STRIP RESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|DEPOSIT BARRIER METAL
val_0236_f80,ic,80,OPEN PAD WINDOW,DEVELOP PHOTORESIST,0,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW,1,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW LITHO,OPEN PAD WINDOW|OPEN BOND PAD WINDOW|OPEN PAD WINDOW LITHO|MEASURE PASSIVATION QUALITY|PAD WINDOW LITHO,OPEN PAD WINDOW|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|PAD WINDOW LITHO|BACKSIDE CLEAN,OPEN PAD WINDOW|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|PAD WINDOW LITHO|DEVELOP PAD WINDOW
val_0237_f60,ic,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION|FILL VIA TUNGSTEN,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FINAL CLEAN|CLEAN AFTER ETCH,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FILL VIA TUNGSTEN|IMPLANT DRAIN / CATHODE REGION
val_0237_f80,ic,80,PASSIVATION ETCH PAD OPENING,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH PAD OPENING,1,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH,0,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|STRIP RESIST,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH|INSPECT PATTERN LEVEL 1|METAL PATTERN INSPECTION|P BODY WINDOW INSPECTION|STRIP RESIST,PASSIVATION ETCH|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0238_f60,ic,60,MEASURE VIA CD,DEVELOP PHOTORESIST,0,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE VIA CD|DEPOSIT BARRIER METAL|MEASURE SURFACE UNIFORMITY|IMPLANT SOURCE REGION|DEPOSIT TUNGSTEN SEED,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEPOSIT TUNGSTEN SEED|CLEAN AFTER VIA ETCH|IMPLANT SOURCE REGION,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|SOFT BAKE|PACKAGE PREPARATION,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION
val_0238_f80,ic,80,OPEN PAD WINDOW LITHO,DEVELOP PHOTORESIST,0,PAD WINDOW LITHO,0,OPEN PAD WINDOW LITHO,1,PAD WINDOW LITHO,0,OPEN PAD WINDOW LITHO,1,PAD WINDOW LITHO,0,PAD WINDOW LITHO,0,PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PAD WINDOW,OPEN PAD WINDOW LITHO|PAD WINDOW LITHO|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PAD WINDOW,PAD WINDOW LITHO|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|OPEN PAD WINDOW|DEPOSIT BACKSIDE PROTECTION,PAD WINDOW LITHO|OPEN PAD WINDOW|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|THERMAL OXIDATION
val_0239_f60,igbt,60,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST,0,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST,1,SPIN COAT PHOTORESIST|DEVELOP PHOTORESIST|SOFT BAKE|STRIP RESIST|STRIP PHOTORESIST,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE PLANARITY|MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY|MEASURE POLY THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE DIELECTRIC THICKNESS|SOFT BAKE,SPIN COAT PHOTORESIST|MEASURE POLY THICKNESS|MEASURE METAL THICKNESS|MEASURE PLANARITY|SOFT BAKE
val_0239_f80,igbt,80,MEASURE PASSIVATION QUALITY,DEVELOP PHOTORESIST,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION QUALITY,1,MEASURE PASSIVATION THICKNESS,0,MEASURE PASSIVATION QUALITY,1,MEASURE PASSIVATION QUALITY,1,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|STRIP RESIST|BACKSIDE METALLIZATION PREP,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|CURE PASSIVATION|DEPOSIT PASSIVATION
